#EXPORTTYPE:                 ;DATA ALL                                          
#FILE:;sta_202.ngb-ss5
#FORMAT:                     ;NETZSCH5                                          
#FTYPE:                      ;ANSI                                              
#IDENTITY:                   ;202                                               
#DECIMAL:                    ;COMMA                                             
#SEPARATOR:                  ;SEMICOLON                                         
#MTYPE:                      ;DSC                                               
#INSTRUMENT:                 ;NETZSCH STA 449F5                                 
#PROJECT:                    ;Эпсилон                                           
#DATE/TIME:                  ;26.10.2021 13:44:33 (UTC+3)                       
#CORR. FILE:                 ;                                                  
#TEMPCAL:                    ;25 К Al2O3 - тигель N2 - 2021.ngb-ts5             
#SENSITIVITY:                ;25 K Al2О3 - тигель N2 - 2021.ngb-es5             
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                  
#SAMPLE:                     ;Сульфат железа                                    
#SAMPLE MASS /mg:            ;18,648                                            
#MATERIAL:                   ;Другое                                            
#REFERENCE:                  ;пустой тигель                                     
#REFERENCE MASS /mg:         ;0                                                 
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                  
#SAMPLE CRUCIBLE MASS /mg:   ;211,756                                           
#REFERENCE CRUCIBLE MASS /mg:;202,414                                           
#DSC RANGE /µV:              ;5000                                              
#TG RANGE /mg:               ;35000                                             
#TAU-R:                      ;---                                               
#CORR. CODE:                 ;000                                               
#EXO:                        ;+1                                                
#RANGE:                      ;20°C/25,0(K/min)/900°C                            
#SEGMENT:                    ;S1/1                                              
#SEG. 1:                     ;20°C/25,0(K/min)/900°C                            

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
 19,39200; 0,00000;-9,552127e-003;100,00088;49,00000;20,00000;0,72813
 19,37600; 0,00667;-9,720771e-003; 99,97461;50,00000;20,00000;0,72812
 19,37900; 0,01333;-9,720757e-003; 99,95693;50,00000;20,00000;0,72812
 19,37600; 0,02000;-9,608392e-003; 99,94245;50,00000;20,00000;0,72812
 19,37700; 0,02667;-9,608388e-003; 99,92623;49,00000;20,00000;0,72812
 19,38400; 0,03333;-9,495976e-003; 99,91173;49,00000;20,00000;0,72812
 19,36800; 0,04000;-9,439862e-003; 99,89774;51,00000;20,00000;0,72812
 19,38100; 0,04667;-9,552179e-003; 99,88067;51,00000;20,00000;0,72812
 19,39000; 0,05333;-9,495947e-003; 99,86508;52,00000;20,00000;0,72813
 19,37900; 0,06000;-9,383621e-003; 99,84792;50,00000;20,00000;0,72812
 19,38500; 0,06667;-9,383592e-003; 99,83043;49,00000;20,00000;0,72812
 19,38700; 0,07333;-9,439773e-003; 99,81924;49,00000;20,00000;0,72812
 19,38900; 0,08000;-9,495952e-003; 99,80411;50,00000;20,00000;0,72813
 19,39500; 0,08667;-9,664490e-003; 99,79446;50,00000;20,00000;0,72813
 19,37800; 0,09333;-9,833141e-003; 99,77934;51,00000;20,00000;0,72812
 19,38900; 0,10000;-9,833086e-003; 99,77544;51,00000;20,00000;0,72813
 19,39200; 0,10667;-9,776883e-003; 99,76480;49,00000;20,00000;0,72813
 19,39800; 0,11333;-9,608286e-003; 99,75931;49,00000;20,00000;0,72813
 19,39300; 0,12000;-9,552122e-003; 99,75663;50,00000;20,00000;0,72813
 19,39000; 0,12667;-9,495947e-003; 99,75127;50,00000;20,00000;0,72813
 19,38900; 0,13333;-9,439763e-003; 99,74752;50,00000;20,00000;0,72813
 19,37300; 0,14000;-9,439838e-003; 99,73948;50,00000;20,00000;0,72812
 19,38900; 0,14667;-9,439763e-003; 99,73358;50,00000;20,00000;0,72813
 19,39000; 0,15333;-9,495947e-003; 99,73232;49,00000;20,00000;0,72813
 19,38700; 0,16000;-9,495962e-003; 99,73114;49,00000;20,00000;0,72812
 19,37600; 0,16667;-9,496014e-003; 99,72745;51,00000;20,00000;0,72812
 19,39800; 0,17333;-9,439720e-003; 99,72209;50,00000;20,00000;0,72813
 19,39000; 0,18000;-9,439758e-003; 99,71801;50,00000;20,00000;0,72813
 19,39600; 0,18667;-9,552107e-003; 99,71482;49,00000;20,00000;0,72813
 19,39000; 0,19333;-9,552136e-003; 99,71187;49,00000;20,00000;0,72813
 19,39200; 0,20000;-9,495938e-003; 99,70890;50,00000;20,00000;0,72813
 19,39500; 0,20667;-9,383546e-003; 99,70352;50,00000;20,00000;0,72813
 19,39300; 0,21333;-9,608311e-003; 99,69828;52,00000;20,00000;0,72813
 19,39500; 0,22000;-9,776868e-003; 99,69329;52,00000;20,00000;0,72813
 19,39500; 0,22667;-9,889246e-003; 99,69143;49,00000;20,00000;0,72813
 19,41000; 0,23333;-9,664417e-003; 99,68971;49,00000;20,00000;0,72813
 19,39800; 0,24000;-9,552098e-003; 99,68729;49,00000;20,00000;0,72813
 19,39600; 0,24667;-9,495918e-003; 99,68427;50,00000;20,00000;0,72813
 19,41500; 0,25333;-9,552016e-003; 99,68152;50,00000;20,00000;0,72813
 19,40700; 0,26000;-9,552055e-003; 99,67938;50,00000;20,00000;0,72813
 19,39900; 0,26667;-9,495904e-003; 99,67723;50,00000;20,00000;0,72813
 19,39300; 0,27333;-9,495933e-003; 99,67563;49,00000;20,00000;0,72813
 19,41200; 0,28000;-9,608219e-003; 99,67509;49,00000;20,00000;0,72813
 19,39900; 0,28667;-9,495904e-003; 99,67348;51,00000;20,00000;0,72813
 19,40700; 0,29333;-9,439677e-003; 99,67183;50,00000;20,00000;0,72813
 19,40100; 0,30000;-9,383517e-003; 99,66885;50,00000;20,00000;0,72813
 19,40000; 0,30667;-9,495900e-003; 99,66637;50,00000;20,00000;0,72813
 19,40700; 0,31333;-9,552055e-003; 99,66321;49,00000;20,00000;0,72813
 19,40600; 0,32000;-9,664437e-003; 99,66011;49,00000;20,00000;0,72813
 19,41800; 0,32667;-9,776754e-003; 99,65411;51,00000;20,00000;0,72814
 19,40900; 0,33333;-9,720611e-003; 99,64868;51,00000;20,00000;0,72813
 19,42100; 0,34000;-9,720552e-003; 99,64403;51,00000;20,00000;0,72814
 19,41800; 0,34667;-9,832943e-003; 99,63983;51,00000;20,00000;0,72814
 19,42700; 0,35333;-9,945274e-003; 99,63778;49,00000;20,00000;0,72814
 19,42700; 0,36000;-1,005765e-002; 99,63727;49,00000;20,00000;0,72814
 19,42100; 0,36667;-1,011387e-002; 99,63688;50,00000;20,00000;0,72814
 19,43000; 0,37333;-1,017001e-002; 99,63613;50,00000;20,00000;0,72814
 19,42200; 0,38000;-1,022624e-002; 99,63453;50,00000;20,00000;0,72814
 19,43000; 0,38667;-1,011382e-002; 99,63193;50,00000;20,00000;0,72814
 19,43200; 0,39333;-1,017000e-002; 99,62851;49,00000;20,00000;0,72814
 19,44300; 0,40000;-1,016994e-002; 99,62373;49,00000;20,00000;0,72815
 19,44300; 0,40667;-1,016994e-002; 99,61947;49,00000;20,00000;0,72815
 19,45400; 0,41333;-1,005751e-002; 99,61646;49,00000;20,00000;0,72815
 19,46000; 0,42000;-1,067554e-002; 99,61474;50,00000;20,00000;0,72815
 19,45400; 0,42667;-1,095651e-002; 99,61360;50,00000;20,00000;0,72815
 19,45700; 0,43333;-1,112505e-002; 99,61253;49,00000;20,00000;0,72815
 19,44900; 0,44000;-1,101272e-002; 99,61133;49,00000;20,00000;0,72815
 19,44300; 0,44667;-1,090038e-002; 99,60957;49,00000;20,00000;0,72815
 19,44600; 0,45333;-1,146224e-002; 99,60697;49,00000;20,00000;0,72815
 19,48000; 0,46000;-1,185535e-002; 99,60449;51,00000;20,00000;0,72816
 19,46500; 0,46667;-1,191163e-002; 99,60218;51,00000;20,00000;0,72815
 19,45800; 0,47333;-1,202404e-002; 99,60071;51,00000;20,00000;0,72815
 19,47800; 0,48000;-1,230485e-002; 99,59924;51,00000;20,00000;0,72816
 19,46400; 0,48667;-1,213638e-002; 99,59757;49,00000;20,00000;0,72815
 19,47700; 0,49333;-1,213630e-002; 99,59577;49,00000;20,00000;0,72816
 19,49100; 0,50000;-1,213622e-002; 99,59394;50,00000;20,00000;0,72816
 19,47700; 0,50667;-1,208011e-002; 99,59202;50,00000;20,00000;0,72816
 19,48900; 0,51333;-1,224860e-002; 99,58974;50,00000;20,00000;0,72816
 19,48900; 0,52000;-1,236097e-002; 99,58688;52,00000;20,00000;0,72816
 19,49100; 0,52667;-1,252952e-002; 99,58350;49,00000;20,00000;0,72816
 19,51000; 0,53333;-1,258559e-002; 99,57996;49,00000;20,00000;0,72817
 19,50800; 0,54000;-1,275416e-002; 99,57657;50,00000;20,00000;0,72817
 19,51100; 0,54667;-1,370929e-002; 99,57358;50,00000;20,00000;0,72817
 19,52800; 0,55333;-1,348443e-002; 99,57114;50,00000;20,00000;0,72818
 19,52000; 0,56000;-1,331593e-002; 99,56882;50,00000;20,00000;0,72817
 19,51900; 0,56667;-1,331594e-002; 99,56610;49,00000;20,00000;0,72817
 19,53500; 0,57333;-1,331583e-002; 99,56292;49,00000;20,00000;0,72818
 19,53700; 0,58000;-1,370911e-002; 99,55960;49,00000;20,00000;0,72818
 19,55100; 0,58667;-1,398994e-002; 99,55654;50,00000;20,00000;0,72818
 19,55200; 0,59333;-1,404612e-002; 99,55390;50,00000;20,00000;0,72818
 19,55800; 0,60000;-1,421463e-002; 99,55146;50,00000;20,00000;0,72819
 19,55400; 0,60667;-1,438321e-002; 99,54894;50,00000;20,00000;0,72819
 19,56600; 0,61333;-1,455167e-002; 99,54632;49,00000;20,00000;0,72819
 19,57600; 0,62000;-1,477634e-002; 99,54382;50,00000;20,00000;0,72819
 19,58200; 0,62667;-1,483248e-002; 99,54159;49,00000;20,00000;0,72820
 19,58500; 0,63333;-1,505719e-002; 99,53949;51,00000;20,00000;0,72820
 19,58800; 0,64000;-1,522571e-002; 99,53720;51,00000;20,00000;0,72820
 19,58500; 0,64667;-1,584376e-002; 99,53525;52,00000;20,00000;0,72820
 19,60300; 0,65333;-1,623690e-002; 99,53455;52,00000;20,00000;0,72820
 19,61100; 0,66000;-1,657393e-002; 99,53457;49,00000;20,00000;0,72821
 19,61100; 0,66667;-1,696721e-002; 99,53404;49,00000;20,00000;0,72821
 19,63100; 0,67333;-1,730413e-002; 99,53268;49,00000;20,00000;0,72821
 19,63900; 0,68000;-1,752879e-002; 99,53404;49,00000;20,00000;0,72822
 19,62000; 0,68667;-1,775369e-002; 99,53403;50,00000;20,00000;0,72821
 19,63400; 0,69333;-1,780974e-002; 99,53358;50,00000;20,00000;0,72821
 19,63600; 0,70000;-1,803445e-002; 99,53258;50,00000;20,00000;0,72822
 19,65600; 0,70667;-1,831518e-002; 99,53254;49,00000;20,00000;0,72822
 19,65300; 0,71333;-1,825903e-002; 99,53309;49,00000;20,00000;0,72822
 19,66100; 0,72000;-1,853986e-002; 99,53472;50,00000;20,00000;0,72822
 19,67300; 0,72667;-1,904538e-002; 99,53582;50,00000;20,00000;0,72823
 19,67200; 0,73333;-1,932629e-002; 99,53745;51,00000;20,00000;0,72823
 19,67900; 0,74000;-1,960713e-002; 99,53855;51,00000;20,00000;0,72823
 19,70100; 0,74667;-1,971927e-002; 99,53965;49,00000;20,00000;0,72824
 19,70300; 0,75333;-1,983162e-002; 99,54021;50,00000;20,00000;0,72824
 19,71300; 0,76000;-2,000006e-002; 99,54185;49,00000;20,00000;0,72824
 19,72600; 0,76667;-2,039318e-002; 99,54293;49,00000;20,00000;0,72825
 19,73300; 0,77333;-2,084254e-002; 99,54397;51,00000;20,00000;0,72825
 19,74300; 0,78000;-2,112334e-002; 99,54501;52,00000;20,00000;0,72825
 19,76900; 0,78667;-2,140395e-002; 99,54556;52,00000;20,00000;0,72826
 19,77800; 0,79333;-2,179710e-002; 99,54666;52,00000;20,00000;0,72827
 19,78000; 0,80000;-2,219033e-002; 99,54830;49,00000;20,00000;0,72827
 19,77100; 0,80667;-2,241514e-002; 99,54939;49,00000;20,00000;0,72826
 19,80900; 0,81333;-2,280795e-002; 99,54987;50,00000;20,00000;0,72828
 19,81100; 0,82000;-2,314499e-002; 99,55132;50,00000;20,00000;0,72828
 19,82100; 0,82667;-2,342576e-002; 99,55334;50,00000;20,00000;0,72828
 19,84400; 0,83333;-2,381872e-002; 99,55494;50,00000;20,00000;0,72829
 19,85100; 0,84000;-2,415570e-002; 99,55765;49,00000;20,00000;0,72829
 19,85400; 0,84667;-2,443654e-002; 99,55982;49,00000;20,00000;0,72830
 19,86300; 0,85333;-2,482966e-002; 99,56199;51,00000;20,00000;0,72830
 19,86900; 0,86000;-2,511046e-002; 99,56358;51,00000;20,00000;0,72830
 19,88600; 0,86667;-2,511025e-002; 99,56499;50,00000;20,00000;0,72831
 19,90300; 0,87333;-2,555944e-002; 99,56560;50,00000;20,00000;0,72831
 19,90800; 0,88000;-2,612112e-002; 99,56602;49,00000;20,00000;0,72831
 19,92200; 0,88667;-2,640180e-002; 99,56582;49,00000;20,00000;0,72832
 19,94200; 0,89333;-2,701945e-002; 99,56620;50,00000;20,00000;0,72833
 19,95700; 0,90000;-2,752480e-002; 99,56668;50,00000;20,00000;0,72833
 19,96200; 0,90667;-2,791794e-002; 99,56782;50,00000;20,00000;0,72833
 19,97800; 0,91333;-2,825475e-002; 99,56848;51,00000;20,00000;0,72834
 19,99100; 0,92000;-2,864778e-002; 99,56965;50,00000;20,00000;0,72835
 20,00100; 0,92667;-2,909701e-002; 99,57127;51,00000;20,00000;0,72835
 20,01500; 0,93333;-2,954617e-002; 99,57229;49,00000;20,00000;0,72835
 20,03200; 0,94000;-2,993912e-002; 99,57335;49,00000;20,00000;0,72836
 20,04100; 0,94667;-3,016366e-002; 99,57460;50,00000;20,00000;0,72836
 20,06000; 0,95333;-3,061274e-002; 99,57718;50,00000;20,00000;0,72837
 20,07300; 0,96000;-3,100573e-002; 99,57881;50,00000;20,00000;0,72838
 20,08300; 0,96667;-3,139876e-002; 99,58046;50,00000;20,00000;0,72838
 20,07900; 0,97333;-3,184818e-002; 99,58195;50,00000;20,00000;0,72838
 20,09300; 0,98000;-3,212880e-002; 99,58404;49,00000;20,00000;0,72838
 20,10500; 0,98667;-3,252179e-002; 99,58438;50,00000;20,00000;0,72839
 20,13500; 0,99333;-3,297065e-002; 99,58374;50,00000;20,00000;0,72840
 20,15100; 1,00000;-3,347589e-002; 99,58406;50,00000;20,00000;0,72840
 20,16600; 1,00667;-3,386881e-002; 99,58392;50,00000;20,00000;0,72841
 20,18600; 1,01333;-3,420547e-002; 99,58446;49,00000;20,00000;0,72842
 20,19800; 1,02000;-3,454227e-002; 99,58835;49,00000;20,00000;0,72842
 20,21800; 1,02667;-3,504741e-002; 99,59111;49,00000;20,00000;0,72843
 20,22600; 1,03333;-3,538426e-002; 99,59257;51,00000;20,00000;0,72843
 20,24900; 1,04000;-3,588934e-002; 99,59161;51,00000;20,00000;0,72844
 20,26300; 1,04667;-3,633840e-002; 99,59047;52,00000;20,00000;0,72844
 20,29400; 1,05333;-3,656250e-002; 99,58885;52,00000;20,00000;0,72846
 20,31000; 1,06000;-3,678686e-002; 99,58855;49,00000;20,00000;0,72846
 20,33300; 1,06667;-3,701109e-002; 99,58851;49,00000;20,00000;0,72847
 20,33900; 1,07333;-3,740411e-002; 99,58905;50,00000;20,00000;0,72847
 20,36500; 1,08000;-3,796524e-002; 99,59106;50,00000;20,00000;0,72848
 20,36200; 1,08667;-3,858307e-002; 99,59058;50,00000;20,00000;0,72848
 20,40200; 1,09333;-3,908775e-002; 99,59112;50,00000;20,00000;0,72849
 20,42700; 1,10000;-3,953654e-002; 99,59031;52,00000;20,00000;0,72850
 20,45900; 1,10667;-4,004134e-002; 99,59133;49,00000;20,00000;0,72852
 20,46500; 1,11333;-4,065896e-002; 99,59433;49,00000;20,00000;0,72852
 20,50000; 1,12000;-4,105135e-002; 99,59647;49,00000;20,00000;0,72853
 20,50000; 1,12667;-4,155678e-002; 99,59802;50,00000;20,00000;0,72853
 20,53000; 1,13333;-4,217388e-002; 99,59611;50,00000;20,00000;0,72854
 20,54900; 1,14000;-4,273505e-002; 99,59393;50,00000;20,00000;0,72855
 20,58600; 1,14667;-4,279041e-002; 99,59213;50,00000;20,00000;0,72856
 20,60000; 1,15333;-4,312704e-002; 99,59198;49,00000;20,00000;0,72857
 20,62400; 1,16000;-4,380037e-002; 99,59472;49,00000;20,00000;0,72858
 20,65600; 1,16667;-4,436121e-002; 99,59555;51,00000;20,00000;0,72859
 20,67500; 1,17333;-4,497847e-002; 99,59606;51,00000;20,00000;0,72859
 20,69400; 1,18000;-4,537111e-002; 99,59677;52,00000;20,00000;0,72860
 20,71500; 1,18667;-4,576370e-002; 99,59748;52,00000;20,00000;0,72861
 20,73400; 1,19333;-4,610017e-002; 99,59801;49,00000;20,00000;0,72862
 20,75700; 1,20000;-4,654885e-002; 99,59890;49,00000;20,00000;0,72862
 20,79700; 1,20667;-4,705326e-002; 99,60133;49,00000;20,00000;0,72864
 20,80600; 1,21333;-4,750225e-002; 99,60327;50,00000;20,00000;0,72864
 20,83800; 1,22000;-4,800682e-002; 99,60318;51,00000;20,00000;0,72865
 20,86200; 1,22667;-4,839928e-002; 99,60152;51,00000;20,00000;0,72866
 20,88500; 1,23333;-4,896020e-002; 99,60140;49,00000;20,00000;0,72867
 20,90000; 1,24000;-4,940900e-002; 99,60379;51,00000;20,00000;0,72868
 20,93400; 1,24667;-4,991347e-002; 99,60441;49,00000;20,00000;0,72869
 20,96500; 1,25333;-5,036186e-002; 99,60386;49,00000;20,00000;0,72870
 20,98800; 1,26000;-5,069815e-002; 99,60273;50,00000;20,00000;0,72871
 21,01600; 1,26667;-5,109045e-002; 99,60258;50,00000;20,00000;0,72872
 21,04100; 1,27333;-5,125824e-002; 99,60654;50,00000;20,00000;0,72873
 21,06000; 1,28000;-5,181917e-002; 99,60819;50,00000;20,00000;0,72873
 21,10500; 1,28667;-5,237942e-002; 99,60713;49,00000;20,00000;0,72875
 21,13300; 1,29333;-5,277167e-002; 99,60678;49,00000;20,00000;0,72876
 21,16400; 1,30000;-5,338839e-002; 99,60672;50,00000;20,00000;0,72877
 21,19300; 1,30667;-5,378058e-002; 99,60685;51,00000;20,00000;0,72878
 21,20700; 1,31333;-5,422931e-002; 99,60693;51,00000;20,00000;0,72879
 21,23500; 1,32000;-5,518289e-002; 99,60679;51,00000;20,00000;0,72880
 21,27700; 1,32667;-5,579923e-002; 99,60637;49,00000;20,00000;0,72881
 21,30400; 1,33333;-5,619143e-002; 99,60574;49,00000;20,00000;0,72882
 21,34200; 1,34000;-5,619037e-002; 99,60873;51,00000;20,00000;0,72884
 21,36200; 1,34667;-5,652661e-002; 99,61053;51,00000;20,00000;0,72884
 21,39800; 1,35333;-5,703079e-002; 99,60957;51,00000;20,00000;0,72886
 21,43800; 1,36000;-5,753484e-002; 99,60596;52,00000;20,00000;0,72887
 21,47600; 1,36667;-5,815119e-002; 99,60246;52,00000;20,00000;0,72889
 21,49600; 1,37333;-5,865578e-002; 99,60020;49,00000;20,00000;0,72889
 21,54800; 1,38000;-5,899103e-002; 99,59966;49,00000;20,00000;0,72891
 21,55800; 1,38667;-5,938363e-002; 99,60184;50,00000;20,00000;0,72891
 21,60100; 1,39333;-5,977525e-002; 99,60190;50,00000;20,00000;0,72893
 21,64100; 1,40000;-5,999857e-002; 99,59991;50,00000;20,00000;0,72895
 21,67800; 1,40667;-6,016584e-002; 99,59909;50,00000;20,00000;0,72896
 21,70400; 1,41333;-6,061405e-002; 99,59882;49,00000;20,00000;0,72897
 21,72700; 1,42000;-6,167971e-002; 99,60112;49,00000;20,00000;0,72898
 21,77900; 1,42667;-6,212709e-002; 99,60211;49,00000;20,00000;0,72900
 21,80400; 1,43333;-6,229468e-002; 99,60232;49,00000;20,00000;0,72900
 21,84600; 1,44000;-6,274234e-002; 99,59917;50,00000;20,00000;0,72902
 21,88800; 1,44667;-6,318999e-002; 99,59598;50,00000;20,00000;0,72903
 21,92200; 1,45333;-6,363787e-002; 99,59385;50,00000;20,00000;0,72905
 21,96200; 1,46000;-6,408554e-002; 99,59491;49,00000;20,00000;0,72906
 21,99700; 1,46667;-6,442112e-002; 99,59479;49,00000;20,00000;0,72907
 22,03600; 1,47333;-6,464434e-002; 99,59351;49,00000;20,00000;0,72909
 22,07900; 1,48000;-6,503575e-002; 99,59222;51,00000;20,00000;0,72910
 22,12500; 1,48667;-6,559539e-002; 99,59106;51,00000;20,00000;0,72912
 22,16600; 1,49333;-6,587462e-002; 99,59067;52,00000;20,00000;0,72914
 22,19700; 1,50000;-6,626638e-002; 99,59589;52,00000;20,00000;0,72915
 22,24200; 1,50667;-6,671377e-002; 99,59861;49,00000;20,00000;0,72916
 22,28600; 1,51333;-6,727339e-002; 99,59654;49,00000;20,00000;0,72918
 22,30700; 1,52000;-6,783376e-002; 99,59387;50,00000;20,00000;0,72919
 22,36400; 1,52667;-6,805627e-002; 99,59321;50,00000;20,00000;0,72921
 22,40100; 1,53333;-6,811113e-002; 99,59503;50,00000;20,00000;0,72922
 22,44200; 1,54000;-6,850247e-002; 99,59504;50,00000;20,00000;0,72923
 22,47900; 1,54667;-6,928665e-002; 99,59807;49,00000;20,00000;0,72925
 22,53400; 1,55333;-6,978967e-002; 99,59991;49,00000;20,00000;0,72927
 22,57700; 1,56000;-7,006869e-002; 99,59744;49,00000;20,00000;0,72928
 22,61700; 1,56667;-7,045999e-002; 99,59665;49,00000;20,00000;0,72930
 22,67100; 1,57333;-7,073859e-002; 99,59659;50,00000;20,00000;0,72932
 22,71100; 1,58000;-7,112986e-002; 99,59627;50,00000;20,00000;0,72933
 22,76000; 1,58667;-7,157690e-002; 99,60044;50,00000;20,00000;0,72935
 22,79300; 1,59333;-7,202448e-002; 99,60413;50,00000;20,00000;0,72936
 22,84200; 1,60000;-7,230320e-002; 99,60284;49,00000;20,00000;0,72938
 22,88700; 1,60667;-7,263813e-002; 99,60018;49,00000;20,00000;0,72940
 22,93600; 1,61333;-7,291682e-002; 99,59930;51,00000;20,00000;0,72941
 22,97400; 1,62000;-7,319590e-002; 99,59867;50,00000;20,00000;0,72943
 23,03500; 1,62667;-7,353022e-002; 99,59791;51,00000;20,00000;0,72945
 23,08900; 1,63333;-7,392086e-002; 99,59941;51,00000;20,00000;0,72947
 23,14400; 1,64000;-7,431144e-002; 99,60439;50,00000;20,00000;0,72949
 23,17900; 1,64667;-7,464665e-002; 99,60539;50,00000;20,00000;0,72950
 23,23800; 1,65333;-7,464447e-002; 99,60227;50,00000;20,00000;0,72952
 23,28400; 1,66000;-7,509142e-002; 99,60128;49,00000;20,00000;0,72954
 23,32300; 1,66667;-7,531429e-002; 99,60329;49,00000;20,00000;0,72955
 23,38500; 1,67333;-7,553630e-002; 99,60283;50,00000;20,00000;0,72957
 23,42900; 1,68000;-7,581504e-002; 99,60205;52,00000;20,00000;0,72959
 23,49200; 1,68667;-7,626128e-002; 99,60430;51,00000;20,00000;0,72961
 23,54500; 1,69333;-7,682002e-002; 99,60653;49,00000;20,00000;0,72963
 23,60500; 1,70000;-7,726632e-002; 99,60407;50,00000;20,00000;0,72965
 23,65400; 1,70667;-7,771302e-002; 99,60077;50,00000;20,00000;0,72967
 23,71700; 1,71333;-7,765453e-002; 99,60255;49,00000;20,00000;0,72969
 23,76700; 1,72000;-7,759655e-002; 99,60776;50,00000;20,00000;0,72971
 23,81200; 1,72667;-7,793123e-002; 99,60775;50,00000;20,00000;0,72973
 23,87800; 1,73333;-7,826508e-002; 99,60729;49,00000;20,00000;0,72975
 23,93300; 1,74000;-7,893570e-002; 99,60741;50,00000;20,00000;0,72977
 23,97400; 1,74667;-7,921442e-002; 99,61068;49,00000;20,00000;0,72979
 24,04300; 1,75333;-7,932385e-002; 99,61261;49,00000;20,00000;0,72981
 24,08800; 1,76000;-7,943421e-002; 99,61159;49,00000;20,00000;0,72983
 24,15100; 1,76667;-7,948781e-002; 99,61095;51,00000;20,00000;0,72985
 24,21500; 1,77333;-7,976558e-002; 99,61118;51,00000;20,00000;0,72987
 24,28200; 1,78000;-8,009926e-002; 99,61404;52,00000;20,00000;0,72990
 24,33800; 1,78667;-8,037732e-002; 99,61328;49,00000;20,00000;0,72992
 24,39500; 1,79333;-8,087952e-002; 99,61372;49,00000;20,00000;0,72994
 24,45800; 1,80000;-8,110120e-002; 99,61688;49,00000;20,00000;0,72996
 24,51800; 1,80667;-8,115486e-002; 99,61734;49,00000;20,00000;0,72998
 24,57600; 1,81333;-8,120859e-002; 99,61347;49,00000;20,00000;0,73000
 24,64900; 1,82000;-8,131777e-002; 99,61388;50,00000;20,00000;0,73003
 24,70700; 1,82667;-8,148358e-002; 99,61641;50,00000;20,00000;0,73005
 24,76800; 1,83333;-8,164926e-002; 99,61785;51,00000;20,00000;0,73007
 24,82800; 1,84000;-8,231932e-002; 99,61926;49,00000;20,00000;0,73009
 24,90400; 1,84667;-8,265245e-002; 99,61800;49,00000;20,00000;0,73012
 24,96200; 1,85333;-8,231391e-002; 99,61737;49,00000;20,00000;0,73014
 25,03300; 1,86000;-8,225501e-002; 99,61846;50,00000;20,00000;0,73017
 25,10000; 1,86667;-8,247643e-002; 99,61960;50,00000;20,00000;0,73019
 25,15200; 1,87333;-8,258639e-002; 99,62222;50,00000;20,00000;0,73021
 25,22000; 1,88000;-8,275173e-002; 99,62140;50,00000;20,00000;0,73023
 25,29700; 1,88667;-8,286066e-002; 99,62136;49,00000;20,00000;0,73026
 25,36600; 1,89333;-8,308196e-002; 99,62374;49,00000;20,00000;0,73029
 25,43100; 1,90000;-8,341543e-002; 99,62383;51,00000;20,00000;0,73031
 25,50800; 1,90667;-8,346832e-002; 99,62283;50,00000;20,00000;0,73034
 25,58700; 1,91333;-8,340907e-002; 99,62249;50,00000;20,00000;0,73036
 25,65700; 1,92000;-8,351826e-002; 99,62240;50,00000;20,00000;0,73039
 25,73000; 1,92667;-8,351528e-002; 99,62529;49,00000;20,00000;0,73041
 25,79600; 1,93333;-8,351259e-002; 99,62576;49,00000;20,00000;0,73044
 25,87700; 1,94000;-8,373332e-002; 99,62319;49,00000;20,00000;0,73047
 25,94000; 1,94667;-8,389877e-002; 99,62502;49,00000;20,00000;0,73049
 26,00600; 1,95333;-8,400808e-002; 99,63010;50,00000;20,00000;0,73051
 26,08300; 1,96000;-8,400493e-002; 99,63086;50,00000;20,00000;0,73054
 26,16100; 1,96667;-8,394573e-002; 99,62829;51,00000;20,00000;0,73057
 26,23300; 1,97333;-8,399879e-002; 99,62882;51,00000;20,00000;0,73059
 26,30000; 1,98000;-8,394005e-002; 99,62927;49,00000;20,00000;0,73062
 26,38500; 1,98667;-8,399257e-002; 99,63176;49,00000;20,00000;0,73065
 26,45600; 1,99333;-8,404566e-002; 99,63411;50,00000;20,00000;0,73067
 26,52800; 2,00000;-8,409871e-002; 99,63150;50,00000;20,00000;0,73070
 26,61900; 2,00667;-8,415098e-002; 99,62773;50,00000;20,00000;0,73073
 26,69500; 2,01333;-8,397990e-002; 99,62875;50,00000;20,00000;0,73076
 26,76900; 2,02000;-8,380893e-002; 99,63299;49,00000;20,00000;0,73078
 26,85400; 2,02667;-8,380547e-002; 99,63297;49,00000;20,00000;0,73081
 26,94000; 2,03333;-8,380197e-002; 99,62872;50,00000;20,00000;0,73085
 27,01400; 2,04000;-8,374298e-002; 99,62668;50,00000;20,00000;0,73087
 27,09600; 2,04667;-8,368367e-002; 99,62797;50,00000;20,00000;0,73090
 27,18200; 2,05333;-8,362421e-002; 99,62885;50,00000;20,00000;0,73093
 27,26600; 2,06000;-8,367677e-002; 99,63201;49,00000;20,00000;0,73096
 27,34400; 2,06667;-8,350570e-002; 99,63256;49,00000;20,00000;0,73099
 27,42100; 2,07333;-8,339065e-002; 99,62875;49,00000;20,00000;0,73102
