run_id,point_index,temperature_C,time_min,dsc_mW_mg,mass_pct,purge1_ml_min,purge2_ml_min,protective_ml_min,sensitivity_uV_mW,segment
202,59,19.43200,0.39333,-1.017000e-002,99.62851,49.00000,,20.00000,0.72814,1
202,60,19.44300,0.40000,-1.016994e-002,99.62373,49.00000,,20.00000,0.72815,1
202,61,19.44300,0.40667,-1.016994e-002,99.61947,49.00000,,20.00000,0.72815,1
202,62,19.45400,0.41333,-1.005751e-002,99.61646,49.00000,,20.00000,0.72815,1
202,63,19.46000,0.42000,-1.067554e-002,99.61474,50.00000,,20.00000,0.72815,1
202,64,19.45400,0.42667,-1.095651e-002,99.61360,50.00000,,20.00000,0.72815,1
202,65,19.45700,0.43333,-1.112505e-002,99.61253,49.00000,,20.00000,0.72815,1
202,66,19.44900,0.44000,-1.101272e-002,99.61133,49.00000,,20.00000,0.72815,1
202,67,19.44300,0.44667,-1.090038e-002,99.60957,49.00000,,20.00000,0.72815,1
202,68,19.44600,0.45333,-1.146224e-002,99.60697,49.00000,,20.00000,0.72815,1
202,69,19.48000,0.46000,-1.185535e-002,99.60449,51.00000,,20.00000,0.72816,1
202,70,19.46500,0.46667,-1.191163e-002,99.60218,51.00000,,20.00000,0.72815,1
202,71,19.45800,0.47333,-1.202404e-002,99.60071,51.00000,,20.00000,0.72815,1
202,72,19.47800,0.48000,-1.230485e-002,99.59924,51.00000,,20.00000,0.72816,1
202,73,19.46400,0.48667,-1.213638e-002,99.59757,49.00000,,20.00000,0.72815,1
202,74,19.47700,0.49333,-1.213630e-002,99.59577,49.00000,,20.00000,0.72816,1
202,75,19.49100,0.50000,-1.213622e-002,99.59394,50.00000,,20.00000,0.72816,1
202,76,19.47700,0.50667,-1.208011e-002,99.59202,50.00000,,20.00000,0.72816,1
202,77,19.48900,0.51333,-1.224860e-002,99.58974,50.00000,,20.00000,0.72816,1
202,78,19.48900,0.52000,-1.236097e-002,99.58688,52.00000,,20.00000,0.72816,1
202,79,19.49100,0.52667,-1.252952e-002,99.58350,49.00000,,20.00000,0.72816,1
202,80,19.51000,0.53333,-1.258559e-002,99.57996,49.00000,,20.00000,0.72817,1
202,81,19.50800,0.54000,-1.275416e-002,99.57657,50.00000,,20.00000,0.72817,1
202,82,19.51100,0.54667,-1.370929e-002,99.57358,50.00000,,20.00000,0.72817,1
202,83,19.52800,0.55333,-1.348443e-002,99.57114,50.00000,,20.00000,0.72818,1
202,84,19.52000,0.56000,-1.331593e-002,99.56882,50.00000,,20.00000,0.72817,1
202,85,19.51900,0.56667,-1.331594e-002,99.56610,49.00000,,20.00000,0.72817,1
202,86,19.53500,0.57333,-1.331583e-002,99.56292,49.00000,,20.00000,0.72818,1
202,87,19.53700,0.58000,-1.370911e-002,99.55960,49.00000,,20.00000,0.72818,1
202,88,19.55100,0.58667,-1.398994e-002,99.55654,50.00000,,20.00000,0.72818,1
202,89,19.55200,0.59333,-1.404612e-002,99.55390,50.00000,,20.00000,0.72818,1
202,90,19.55800,0.60000,-1.421463e-002,99.55146,50.00000,,20.00000,0.72819,1
202,91,19.55400,0.60667,-1.438321e-002,99.54894,50.00000,,20.00000,0.72819,1
202,92,19.56600,0.61333,-1.455167e-002,99.54632,49.00000,,20.00000,0.72819,1
202,93,19.57600,0.62000,-1.477634e-002,99.54382,50.00000,,20.00000,0.72819,1
202,94,19.58200,0.62667,-1.483248e-002,99.54159,49.00000,,20.00000,0.72820,1
202,95,19.58500,0.63333,-1.505719e-002,99.53949,51.00000,,20.00000,0.72820,1
202,96,19.58800,0.64000,-1.522571e-002,99.53720,51.00000,,20.00000,0.72820,1
202,97,19.58500,0.64667,-1.584376e-002,99.53525,52.00000,,20.00000,0.72820,1
202,98,19.60300,0.65333,-1.623690e-002,99.53455,52.00000,,20.00000,0.72820,1
202,99,19.61100,0.66000,-1.657393e-002,99.53457,49.00000,,20.00000,0.72821,1
202,100,19.61100,0.66667,-1.696721e-002,99.53404,49.00000,,20.00000,0.72821,1
202,101,19.63100,0.67333,-1.730413e-002,99.53268,49.00000,,20.00000,0.72821,1
202,102,19.63900,0.68000,-1.752879e-002,99.53404,49.00000,,20.00000,0.72822,1
202,103,19.62000,0.68667,-1.775369e-002,99.53403,50.00000,,20.00000,0.72821,1
202,104,19.63400,0.69333,-1.780974e-002,99.53358,50.00000,,20.00000,0.72821,1
202,105,19.63600,0.70000,-1.803445e-002,99.53258,50.00000,,20.00000,0.72822,1
202,106,19.65600,0.70667,-1.831518e-002,99.53254,49.00000,,20.00000,0.72822,1
202,107,19.65300,0.71333,-1.825903e-002,99.53309,49.00000,,20.00000,0.72822,1
202,108,19.66100,0.72000,-1.853986e-002,99.53472,50.00000,,20.00000,0.72822,1
202,109,19.67300,0.72667,-1.904538e-002,99.53582,50.00000,,20.00000,0.72823,1
202,110,19.67200,0.73333,-1.932629e-002,99.53745,51.00000,,20.00000,0.72823,1
202,111,19.67900,0.74000,-1.960713e-002,99.53855,51.00000,,20.00000,0.72823,1
202,112,19.70100,0.74667,-1.971927e-002,99.53965,49.00000,,20.00000,0.72824,1
202,113,19.70300,0.75333,-1.983162e-002,99.54021,50.00000,,20.00000,0.72824,1
202,114,19.71300,0.76000,-2.000006e-002,99.54185,49.00000,,20.00000,0.72824,1
202,115,19.72600,0.76667,-2.039318e-002,99.54293,49.00000,,20.00000,0.72825,1
202,116,19.73300,0.77333,-2.084254e-002,99.54397,51.00000,,20.00000,0.72825,1
202,117,19.74300,0.78000,-2.112334e-002,99.54501,52.00000,,20.00000,0.72825,1
202,118,19.76900,0.78667,-2.140395e-002,99.54556,52.00000,,20.00000,0.72826,1
